model_name,num_species,num_reaction,deg0_min,deg0_median,deg0_max,deg0_values,deg0_num_nonzero_term,deg1_min,deg1_median,deg1_max,deg1_values,deg1_num_nonzero_term,deg2_min,deg2_median,deg2_max,deg2_values,deg2_num_nonzero_term
BIOMD0000000862,8,11,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.5987846050629712,"[0.0, np.float64(0.5987846050629712), 0.0, np.float64(0.5830433428092292), 0.0, 0.0, 0.0, np.float64(0.5830433428091651)]",20.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",140.0
BIOMD0000000863,6,13,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.0,0.42587293338601084,0.9944603571609677,"[np.float64(0.8517458667720217), 0.0, np.float64(0.9944603571609677), np.float64(0.8821804442471175), 0.0, 0.0]",26.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",73.0
BIOMD0000000864,6,9,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.7562360101153089,"[np.float64(0.7562360101153089), 0.0, 0.0, 0.0, 0.0, 0.0]",25.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",137.0
BIOMD0000000865,4,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.991476797527043,0.9953287271065762,0.9997409947776499,"[np.float64(0.9997409947776499), np.float64(0.9970611463712467), np.float64(0.991476797527043), np.float64(0.9935963078419057)]",20.0,0.9999999980600813,0.9999999990960668,0.9999999999480625,"[np.float64(0.9999999999480625), np.float64(0.9999999997007245), np.float64(0.9999999984914092), np.float64(0.9999999980600813)]",60.0
BIOMD0000000866,3,4,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",2.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",6.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",14.0
BIOMD0000000867,10,31,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16)]",9.0,0.0,0.9999702821179544,0.9999999848816628,"[np.float64(0.9999987922856269), 0.0, np.float64(0.998483435786045), np.float64(0.9999994171847009), np.float64(0.9998257092085402), np.float64(0.9997974427200956), np.float64(0.999952244589972), np.float64(0.9999883196459368), np.float64(0.9999999848816628), np.float64(0.9999979073225856)]",92.0,0.0,0.9822299285410534,0.9996828352576128,"[np.float64(0.99591914151441), 0.0, np.float64(0.9996828352576128), np.float64(0.9995777737551277), 0.0, 0.0, np.float64(0.987790148492997), np.float64(0.97666970858911), np.float64(0.9904522167155543), np.float64(0.9428892850110305)]",377.0
BIOMD0000000868,4,5,0.0,5.551115123125783e-17,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), np.float64(1.1102230246251565e-16), 0.0, 0.0]",2.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",9.0,0.0,0.0,0.16763559933769356,"[np.float64(0.16763559933769356), 0.0, 0.0, 0.0]",16.0
BIOMD0000000869,4,7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.989898491457408,"[np.float64(0.989898491457408), 0.0, 0.0, 0.0]",9.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",31.0
BIOMD0000000870,6,9,0.0,0.0,2.220446049250313e-16,"[0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.3704110335146942,0.9970183472787894,"[np.float64(0.9970183472787894), 0.0, np.float64(0.7408220670293884), 0.0, 0.0, np.float64(0.8662566981784665)]",21.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",116.0
BIOMD0000000871,8,13,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",52.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",271.0
BIOMD0000000873,29,38,0.0,0.0,4.440892098500626e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(4.440892098500626e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",26.0,0.0,0.9999999996256496,0.9999999999997985,"[np.float64(0.9999999996256496), np.float64(0.9999999999952253), np.float64(0.9999999997109608), np.float64(0.9999999958284154), np.float64(0.9999999981155211), np.float64(0.9999999999796166), np.float64(0.999999999999346), np.float64(0.9999999999013478), np.float64(0.9999999999074021), np.float64(0.9999999999997864), np.float64(0.9999996878347307), 0.0, 0.0, np.float64(0.9999995061000909), np.float64(0.9999999988729761), np.float64(0.999999999962127), np.float64(0.9999999982313903), np.float64(0.9999999999997985), np.float64(0.9999999999964008), np.float64(0.9999999999266708), np.float64(0.9999999999866537), 0.0, np.float64(0.9999999805799654), np.float64(0.9999998463208072), np.float64(0.9999999999951326), np.float64(0.9999999999118944), np.float64(0.9999999988729764), 0.0, np.float64(0.9999999379281233)]",778.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8612.0
BIOMD0000000875,4,8,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16)]",4.0,0.9902611377051522,0.9999835052626033,0.9999934143298018,"[np.float64(0.9999913128429825), np.float64(0.9902611377051522), np.float64(0.999975697682224), np.float64(0.9999934143298018)]",16.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",42.0
BIOMD0000000877,4,9,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.9891311514499065,0.999954906333506,0.99999505764605,"[np.float64(0.9999461465825485), np.float64(0.99999505764605), np.float64(0.9999636660844636), np.float64(0.9891311514499065)]",18.0,0.5774280873163716,0.9318370435809329,0.9999816550247277,"[np.float64(0.9999816550247277), np.float64(0.5774280873163716), np.float64(0.8678161643040163), np.float64(0.9958579228578495)]",56.0
BIOMD0000000878,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",10.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",30.0
BIOMD0000000880,4,11,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",4.0,0.0,0.9719117829826508,0.9993627621612375,"[np.float64(0.9993627621612375), 0.0, np.float64(0.9454344007366866), np.float64(0.998389165228615)]",14.0,0.0,0.3309395958623462,0.9876169481109719,"[0.0, 0.0, np.float64(0.6618791917246925), np.float64(0.9876169481109719)]",30.0
BIOMD0000000881,4,10,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.9983022937702472,"[0.0, np.float64(0.9983022937702472), 0.0, 0.0]",14.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",40.0
BIOMD0000000884,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.2114776701090666,0.21147768810152345,0.22595439272578743,"[np.float64(0.21147768810152345), np.float64(0.2114776701090666), np.float64(0.22595439272578743)]",12.0,0.9977803667634695,0.9977803752349643,0.9998629054199368,"[np.float64(0.9977803752349643), np.float64(0.9977803667634695), np.float64(0.9998629054199368)]",27.0
BIOMD0000000887,4,10,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.4998950868564505,0.99999812895893,"[np.float64(0.99999812895893), 0.0, 0.0, np.float64(0.999790173712901)]",15.0,0.0,0.49999981433905777,0.9999999717165681,"[np.float64(0.9999999717165681), np.float64(0.9999996286781155), 0.0, 0.0]",57.0
BIOMD0000000888,4,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.6495578634294444,0.7739856386686583,0.9999939213906922,"[np.float64(0.6802228286902736), np.float64(0.9999939213906922), np.float64(0.8677484486470429), np.float64(0.6495578634294444)]",19.0,0.0,0.0,0.9982907376858065,"[0.0, np.float64(0.9982907376858065), 0.0, 0.0]",15.0
BIOMD0000000889,12,20,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0]",9.0,0.0,0.8561295135307933,0.9999998598793376,"[np.float64(0.9999988281082732), 0.0, np.float64(0.7351236324448591), np.float64(0.9998706722936248), np.float64(0.9771353946167274), np.float64(0.9999998598793376), np.float64(0.9998206299811425), 0.0, 0.0, 0.0, 0.0, np.float64(0.9999996312709256)]",110.0,0.0,0.0022562406781608813,0.9996700868777489,"[0.0, 0.0, np.float64(0.24172323276760932), np.float64(0.9278080461677279), 0.0, np.float64(0.028792687567997688), np.float64(0.0045124813563217625), 0.0, 0.0, 0.0, np.float64(0.9996700868777489), np.float64(0.998594695588994)]",592.0
BIOMD0000000890,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.9999994670522787,0.9999995459572973,"[0.0, np.float64(0.9999995459572973), np.float64(0.9999994670522787)]",6.0,0.0,0.9996720758268491,0.9999954441681825,"[0.0, np.float64(0.9999954441681825), np.float64(0.9996720758268491)]",21.0
BIOMD0000000891,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",2.0,0.30020344690401435,0.8848366866570753,0.9676208939497414,"[np.float64(0.30020344690401435), np.float64(0.9676208939497414), np.float64(0.8848366866570753)]",10.0,0.9950799162293746,0.9988864592830567,0.9997081890668075,"[np.float64(0.9988864592830567), np.float64(0.9997081890668075), np.float64(0.9950799162293746)]",29.0
BIOMD0000000892,4,8,0.0,0.0,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",4.0,0.5988813387922538,0.9974760761322219,0.9992062214337352,"[np.float64(0.5988813387922538), np.float64(0.9963775349995012), np.float64(0.9992062214337352), np.float64(0.9985746172649426)]",19.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",20.0
BIOMD0000000893,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",1.0,0.15512683879637368,0.5353390682305736,0.827144111898319,"[np.float64(0.5353390682305736), np.float64(0.15512683879637368), np.float64(0.827144111898319)]",12.0,0.09237472340387276,0.33118507601410696,0.7973498997593277,"[np.float64(0.09237472340387276), np.float64(0.33118507601410696), np.float64(0.7973498997593277)]",30.0
BIOMD0000000894,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",2.0,0.18435286687959718,0.9966928520031892,0.9989039694755097,"[np.float64(0.9966928520031892), np.float64(0.18435286687959718), np.float64(0.9989039694755097)]",8.0,0.9878936424277674,0.9966732563790449,0.9993467157854105,"[np.float64(0.9993467157854105), np.float64(0.9878936424277674), np.float64(0.9966732563790449)]",23.0
BIOMD0000000896,9,15,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.9745839346836881,0.9999882019031273,"[np.float64(0.942551889841438), np.float64(0.7838779333151125), 0.0, np.float64(0.9745839346836881), np.float64(0.9783346291709619), 0.0, np.float64(0.9894414001657192), np.float64(0.9894414001657197), np.float64(0.9999882019031273)]",81.0,0.0,0.0639141267964668,0.9835988809918903,"[np.float64(0.8073553853361226), np.float64(0.2792682050948171), 0.0, np.float64(0.9835988809918903), np.float64(0.9628989875628429), 0.0, 0.0, 0.0, np.float64(0.0639141267964668)]",403.0
BIOMD0000000897,2,4,0.0,0.0,0.0,"[0.0, 0.0]",2.0,0.9966098504340103,0.9978068878392888,0.9990039252445674,"[np.float64(0.9990039252445674), np.float64(0.9966098504340103)]",6.0,0.0,0.0,0.0,"[0.0, 0.0]",5.0
BIOMD0000000898,5,8,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0]",4.0,0.9738371237531143,0.9912779836746681,0.9991917549777966,"[np.float64(0.9912779836746681), np.float64(0.9844314066176393), np.float64(0.9991917549777966), np.float64(0.9738371237531143), np.float64(0.9963661898165619)]",30.0,0.0,0.0,0.894418414512618,"[0.0, 0.0, np.float64(0.894418414512618), 0.0, 0.0]",105.0
BIOMD0000000899,12,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.9930758447991013,0.9994815775487672,"[np.float64(0.9982100656763956), np.float64(0.9982100656763953), np.float64(0.9930758447991015), np.float64(0.9930758447991012), np.float64(0.9994815775487672), np.float64(0.029335212134312227), np.float64(0.9994337797892033), 0.0, np.float64(0.9927550930488666), np.float64(0.9994343607117526), 0.0, np.float64(0.9927550930488673)]",101.0,0.0,0.27358407377898347,0.8561430687031726,"[np.float64(0.8348383164880797), np.float64(0.834838316499803), 0.0, 0.0, np.float64(0.8561430687031726), 0.0, np.float64(0.41267051583551817), 0.0, np.float64(0.2735840728172606), np.float64(0.41476379009901376), 0.0, np.float64(0.27358407474070634)]",886.0
BIOMD0000000900,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.31206265719562076,0.39769890602825153,0.6600626253520507,"[np.float64(0.6600626253520507), np.float64(0.39769890602825153), np.float64(0.31206265719562076)]",12.0,0.6556673934752446,0.813740466083696,0.8958145240232046,"[np.float64(0.8958145240232046), np.float64(0.813740466083696), np.float64(0.6556673934752446)]",23.0
BIOMD0000000902,4,7,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",3.0,0.0,0.7693095403821872,0.880755227272711,"[np.float64(0.7417866646206996), 0.0, np.float64(0.880755227272711), np.float64(0.7968324161436747)]",15.0,0.0,0.47901509699930356,0.9389438038534721,"[0.0, np.float64(0.053618942539930714), np.float64(0.9389438038534721), np.float64(0.9044112514586764)]",32.0
BIOMD0000000903,5,10,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0]",5.0,0.4753845609924654,0.9811413143886648,0.9998310241826159,"[np.float64(0.9811413143886648), np.float64(0.9984690298109942), np.float64(0.9998310241826159), np.float64(0.4753845609924654), np.float64(0.8397362704516391)]",24.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",51.0
BIOMD0000000904,4,7,0.0,0.0,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0]",3.0,0.0,0.9647016569706321,0.9977752731464452,"[np.float64(0.9510260635684374), np.float64(0.9783772503728269), np.float64(0.9977752731464452), 0.0]",15.0,0.0,0.9999789125672394,0.999992232613621,"[np.float64(0.999986852795237), np.float64(0.9999709723392417), np.float64(0.999992232613621), 0.0]",35.0
BIOMD0000000905,5,10,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0]",5.0,0.8252540990286638,0.9996674116270489,0.9999999912463585,"[np.float64(0.8826166312249667), np.float64(0.8252540990286638), np.float64(0.9999939834786551), np.float64(0.9999999912463585), np.float64(0.9996674116270489)]",21.0,0.0,0.0,0.9948766205445674,"[0.0, 0.0, np.float64(0.9948766205445674), np.float64(0.9550272976139884), 0.0]",90.0
BIOMD0000000906,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.6802728989195558,0.8777155423997499,0.9999999641347219,"[np.float64(0.8777155423997499), np.float64(0.6802728989195558), np.float64(0.9999999641347219)]",10.0,0.9996835685947688,0.9998831654551416,0.9999999792926589,"[np.float64(0.9998831654551416), np.float64(0.9996835685947688), np.float64(0.9999999792926589)]",10.0
BIOMD0000000908,7,13,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.0,0.0,0.9988223352134589,"[np.float64(0.9988223352134589), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",112.0
BIOMD0000000909,4,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.975886445045032,0.9982241842288109,"[np.float64(0.9982241842288109), np.float64(0.9754895126536925), np.float64(0.9762833774363713), 0.0]",15.0,0.0,0.9999875773642934,0.9999999710092732,"[np.float64(0.9999870284144371), np.float64(0.9999881263141497), np.float64(0.9999999710092732), 0.0]",45.0
BIOMD0000000910,3,5,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.0,0.5770930406940158,0.8988840099961303,"[np.float64(0.8988840099961303), 0.0, np.float64(0.5770930406940158)]",11.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",9.0
BIOMD0000000911,3,6,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, np.float64(1.1102230246251565e-16)]",3.0,0.8059034880423196,0.9457410794422602,0.9741541068374974,"[np.float64(0.8059034880423196), np.float64(0.9741541068374974), np.float64(0.9457410794422602)]",12.0,0.6709791472255624,0.7434375048847717,0.9054554108234562,"[np.float64(0.9054554108234562), np.float64(0.7434375048847717), np.float64(0.6709791472255624)]",25.0
BIOMD0000000912,3,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.6251695380207667,0.6558814247708549,0.9999331506499066,"[np.float64(0.6558814247708549), np.float64(0.9999331506499066), np.float64(0.6251695380207667)]",12.0,0.0,0.0,0.9998546433495538,"[0.0, np.float64(0.9998546433495538), 0.0]",12.0
BIOMD0000000913,6,12,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.0,0.7976769662328603,0.9999999674362237,"[np.float64(0.9999794155067644), np.float64(0.5953745169589563), np.float64(0.9999801701309703), np.float64(0.9999999674362237), 0.0, np.float64(0.02794808267339044)]",32.0,0.0,0.0,0.1595618821285688,"[0.0, 0.0, np.float64(0.016649416019648422), 0.0, 0.0, np.float64(0.1595618821285688)]",41.0
BIOMD0000000915,9,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9999997675186716,"[np.float64(0.9999997640374328), np.float64(0.9999997675186716), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0
BIOMD0000000916,5,4,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.9999908451685091,0.9999966470276995,0.9999999456214845,"[np.float64(0.9999945937721796), np.float64(0.9999908451685091), np.float64(0.9999999456214845), np.float64(0.9999966470276995), np.float64(0.9999979340821286)]",30.0,0.9999963282994103,0.9999986541512915,0.9999999780610598,"[np.float64(0.9999978319718213), np.float64(0.9999963282994103), np.float64(0.9999999780610598), np.float64(0.9999986541512915), np.float64(0.9999991710586152)]",105.0
BIOMD0000000917,3,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",2.0,0.1692826899611014,0.2520911711179651,0.9757615576533074,"[np.float64(0.1692826899611014), np.float64(0.2520911711179651), np.float64(0.9757615576533074)]",12.0,0.3081710608395877,0.43984325030430227,0.9844817590412489,"[np.float64(0.43984325030430227), np.float64(0.3081710608395877), np.float64(0.9844817590412489)]",28.0
BIOMD0000000918,8,7,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",6.0,0.0,0.8249868917559817,0.9999999807310382,"[0.0, np.float64(0.8537273307974396), np.float64(0.7962464527145239), 0.0, np.float64(0.985614717566863), np.float64(0.992973409602191), np.float64(0.9999999807310382), np.float64(0.10284576136705692)]",57.0,0.0,0.0,0.9855095545539097,"[np.float64(0.004627164924139393), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9855095545539097), 0.0]",309.0
BIOMD0000000919,2,5,0.0,0.0,0.0,"[0.0, 0.0]",2.0,0.0,0.4992758519158195,0.998551703831639,"[0.0, np.float64(0.998551703831639)]",5.0,0.0,0.0,0.0,"[0.0, 0.0]",9.0
BIOMD0000000920,4,4,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",3.0,0.7540279875434953,0.8729279811035502,0.995873484255619,"[np.float64(0.995873484255619), np.float64(0.7636724798722289), np.float64(0.7540279875434953), np.float64(0.9821834823348714)]",20.0,0.9993220602062955,0.9999775719376348,0.9999967431533562,"[np.float64(0.9999956199560881), np.float64(0.9993220602062955), np.float64(0.9999595239191815), np.float64(0.9999967431533562)]",60.0
BIOMD0000000921,5,13,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.7618581062188705,0.9951372826602529,0.9999999985547742,"[np.float64(0.9999887397064203), np.float64(0.8962784882946817), np.float64(0.7618581062188705), np.float64(0.9951372826602529), np.float64(0.9999999985547742)]",20.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",56.0
BIOMD0000000922,3,3,0.0,0.0,3.3306690738754696e-16,"[0.0, np.float64(3.3306690738754696e-16), 0.0]",3.0,0.985783760668183,0.9999996473773957,0.999999875364202,"[np.float64(0.999999875364202), np.float64(0.985783760668183), np.float64(0.9999996473773957)]",9.0,0.0,0.0,0.8731704477319143,"[np.float64(0.8731704477319143), 0.0, 0.0]",13.0
BIOMD0000000923,4,4,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.0,0.9992496296104607,"[0.0, np.float64(0.9992496296104607), 0.0, 0.0]",15.0,0.0,0.07378949360919301,0.5406710827402782,"[np.float64(0.14757898721838603), np.float64(0.5406710827402782), 0.0, 0.0]",26.0
BIOMD0000000927,3,5,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16)]",2.0,0.0,0.9514886521068936,0.9999999596817751,"[0.0, np.float64(0.9999999596817751), np.float64(0.9514886521068936)]",6.0,0.0,0.0,0.9994676560362025,"[0.0, np.float64(0.9994676560362025), 0.0]",14.0
BIOMD0000000928,4,13,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.9942610020700973,0.9990385076556241,0.999994656628816,"[np.float64(0.9942610020700973), np.float64(0.9993466655187111), np.float64(0.9987303497925372), np.float64(0.999994656628816)]",17.0,0.99973357005652,0.9999933589161923,0.9999997879548508,"[np.float64(0.9999875582115882), np.float64(0.9999991596207964), np.float64(0.9999997879548508), np.float64(0.99973357005652)]",57.0
BIOMD0000000929,5,24,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16)]",5.0,0.5298421135722997,0.6476519361540267,0.9654739729954362,"[np.float64(0.7873048304818062), np.float64(0.5954578314855308), np.float64(0.5298421135722997), np.float64(0.9654739729954362), np.float64(0.6476519361540267)]",22.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",29.0
BIOMD0000000930,4,14,0.0,5.551115123125783e-17,3.3306690738754696e-16,"[0.0, np.float64(1.1102230246251565e-16), np.float64(3.3306690738754696e-16), 0.0]",4.0,0.0,0.49989509086582334,0.9999996859518432,"[np.float64(0.9999996859518432), 0.0, np.float64(0.9997901817316467), 0.0]",15.0,0.0,0.7810035780475485,0.9307932518024055,"[np.float64(0.7472639424334646), np.float64(0.9307932518024055), np.float64(0.8147432136616324), 0.0]",27.0
BIOMD0000000931,3,6,0.0,0.0,2.220446049250313e-16,"[0.0, np.float64(2.220446049250313e-16), 0.0]",3.0,0.2751903020486616,0.5058761412821846,0.9815514850935506,"[np.float64(0.9815514850935506), np.float64(0.5058761412821846), np.float64(0.2751903020486616)]",11.0,0.0,0.37764081957233686,0.8961823893817283,"[np.float64(0.37764081957233686), 0.0, np.float64(0.8961823893817283)]",24.0
BIOMD0000000932,4,5,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, np.float64(2.220446049250313e-16)]",4.0,0.30222306261982046,0.8554601041103866,0.9999880906080139,"[np.float64(0.7109581144638781), np.float64(0.999962093756895), np.float64(0.9999880906080139), np.float64(0.30222306261982046)]",15.0,0.9332402336089194,0.9999580056056947,0.9999904627830016,"[np.float64(0.999984628988644), np.float64(0.9999313822227454), np.float64(0.9999904627830016), np.float64(0.9332402336089194)]",39.0
BIOMD0000000933,3,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",2.0,0.6673795676490044,0.8046477913617986,0.9999952273461727,"[np.float64(0.9999952273461727), np.float64(0.8046477913617986), np.float64(0.6673795676490044)]",11.0,0.7754356433857361,0.9407831554792904,0.9999874934566685,"[np.float64(0.9999874934566685), np.float64(0.9407831554792904), np.float64(0.7754356433857361)]",26.0
BIOMD0000000934,13,19,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10.0,0.9943354117596198,0.999995554042109,0.999999999988419,"[np.float64(0.9998268568418952), np.float64(0.9943354117596198), np.float64(0.9997763223771627), np.float64(0.9999997443853653), np.float64(0.999866259334564), np.float64(0.9999473514204427), np.float64(0.9999999986431819), np.float64(0.999995554042109), np.float64(0.9999954894783023), np.float64(0.999999999988419), np.float64(0.999999426844516), np.float64(0.9999999123638134), np.float64(0.9999996066606079)]",182.0,0.9970750244836257,0.9999999204270751,0.999999999984309,"[np.float64(0.9999263435551343), np.float64(0.9970750244836257), np.float64(0.9998911138310308), np.float64(0.9999999204270751), np.float64(0.999985721405089), np.float64(0.9999891276308841), np.float64(0.999999999284187), np.float64(0.9999999282006432), np.float64(0.9999996278380501), np.float64(0.9999999999692749), np.float64(0.999999999984309), np.float64(0.9999999998884938), np.float64(0.9999999984455418)]",1365.0
BIOMD0000000935,2,4,0.0,5.551115123125783e-17,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0]",2.0,0.3496582094002715,0.5982035758408274,0.8467489422813833,"[np.float64(0.8467489422813833), np.float64(0.3496582094002715)]",6.0,0.9620951301550112,0.9718673120114174,0.9816394938678236,"[np.float64(0.9620951301550112), np.float64(0.9816394938678236)]",12.0
BIOMD0000000937,3,6,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0]",3.0,0.6058149525061145,0.6476059388944122,0.960890756163384,"[np.float64(0.6476059388944122), np.float64(0.6058149525061145), np.float64(0.960890756163384)]",12.0,0.9919565177465407,0.9949628524763964,0.9995009233642068,"[np.float64(0.9949628524763964), np.float64(0.9919565177465407), np.float64(0.9995009233642068)]",30.0
