model_name,num_species,num_reaction,num_perturbation,num_timepoint,deg0_min,deg0_median,deg0_max,deg0_values,deg0_num_nonzero_term,deg1_min,deg1_median,deg1_max,deg1_values,deg1_num_nonzero_term,deg2_min,deg2_median,deg2_max,deg2_values,deg2_num_nonzero_term
BIOMD0000000835,31,37,0,1000,0.0,0.0,3.3306690738754696e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, np.float64(2.220446049250313e-16), np.float64(3.3306690738754696e-16), 0.0, 0.0, 0.0]",10.0,0.027348052681104296,0.8942562382545746,0.9999997728160711,"[np.float64(0.9999997728160711), np.float64(0.9999974025359627), np.float64(0.9999396655692703), np.float64(0.9999615724547514), np.float64(0.9988726068217206), np.float64(0.9999734515968541), np.float64(0.8541575247918786), np.float64(0.8431760002982788), np.float64(0.885552153227509), np.float64(0.8942562382545746), np.float64(0.8667896440618045), np.float64(0.8760198877483464), np.float64(0.8876863523092041), np.float64(0.8327581658715482), np.float64(0.8970872903271829), np.float64(0.8497305347043451), np.float64(0.9402286800913273), np.float64(0.9499887498091062), np.float64(0.8175894490472462), np.float64(0.8673167088438555), np.float64(0.9601341992500708), np.float64(0.7913966204950875), np.float64(0.9062999056144737), np.float64(0.9195719210037288), np.float64(0.8092747401738333), np.float64(0.8095310846708061), np.float64(0.8672599409031548), np.float64(0.993847937598588), np.float64(0.9956841578478313), np.float64(0.9956874293344867), np.float64(0.027348052681104296)]",958.0,0.0,0.0,0.4545576268587781,"[0.0, 0.0, 0.0, np.float64(0.4545576268587781), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15828.0
BIOMD0000000836,2,0,0,1000,0.0,5.551115123125783e-17,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16)]",2.0,0.728677013078584,0.8520589410841211,0.975440869089658,"[np.float64(0.975440869089658), np.float64(0.728677013078584)]",5.0,0.9999999947793757,0.9999999973677258,0.9999999999560758,"[np.float64(0.9999999999560758), np.float64(0.9999999947793757)]",7.0
BIOMD0000000837,8,17,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.0,0.9554635455873625,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9554635455873625), 0.0, 0.0]",48.0,0.0,0.0,0.9935868044215309,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9935868044215309), 0.0, 0.0]",208.0
BIOMD0000000839,8,20,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.5693727681949188,0.8771314731204352,0.9996157354363344,"[np.float64(0.8913614596784114), np.float64(0.5693727681949188), np.float64(0.9993424847052664), np.float64(0.5812736297074751), np.float64(0.9996157354363344), np.float64(0.755702251985759), np.float64(0.998065691072807), np.float64(0.8629014865624588)]",64.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",269.0
BIOMD0000000840,5,11,0,1000,0.0,0.0,3.3306690738754696e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(3.3306690738754696e-16)]",5.0,0.9121483788255379,0.9995148908297837,0.9998018436528088,"[np.float64(0.9998018436528088), np.float64(0.9995148908297837), np.float64(0.9996787910689167), np.float64(0.9718777741571298), np.float64(0.9121483788255379)]",25.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",36.0
BIOMD0000000842,20,26,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.9579221820137577,0.9994980287154865,"[np.float64(0.9665991485368077), np.float64(0.9267938713701516), np.float64(0.9978205007303868), np.float64(0.9579221820137561), np.float64(0.9579221820137592), np.float64(0.9590163229377133), np.float64(0.959016322937678), np.float64(0.9968292907326497), np.float64(0.9994980287154865), np.float64(0.9867998155716883), 0.0, np.float64(0.92679387137017), np.float64(0.9703692806506871), np.float64(0.9867998155716986), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",298.0,0.0,0.0,0.7733915895883965,"[0.0, np.float64(0.04945338865069515), 0.0, 0.0, 0.0, np.float64(0.7733915895883965), np.float64(0.7733915885364151), 0.0, 0.0, 0.0, 0.0, np.float64(0.049453387412590866), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3230.0
BIOMD0000000843,10,15,0,1000,0.0,0.0,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.0,0.9999951361018206,"[np.float64(0.9412972248134183), 0.0, 0.0, 0.0, np.float64(0.9824337965996788), 0.0, 0.0, 0.0, np.float64(0.9999951361018206), 0.0]",53.0,0.0,0.0,0.9947093659350992,"[0.0, 0.0, 0.0, 0.0, np.float64(0.9947093659350992), 0.0, 0.0, 0.0, 0.0, 0.0]",509.0
BIOMD0000000844,9,10,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",412.0
BIOMD0000000845,3,7,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.5293939731487203,0.6429736675890496,0.7991960297670349,"[np.float64(0.6429736675890496), np.float64(0.5293939731487203), np.float64(0.7991960297670349)]",10.0,0.0,0.0,0.826161842516415,"[0.0, 0.0, np.float64(0.826161842516415)]",10.0
BIOMD0000000847,4,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",1.0,0.0,0.3776515226269818,0.9611425145037455,"[0.0, np.float64(0.9611425145037455), np.float64(0.19715017924136513), np.float64(0.5581528660125985)]",18.0,0.29316671192823396,0.8041010228601341,0.99512220597964,"[np.float64(0.9948728245122849), np.float64(0.99512220597964), np.float64(0.29316671192823396), np.float64(0.6133292212079833)]",60.0
BIOMD0000000848,9,21,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0]",6.0,0.9871877544274432,0.9967520539161261,0.9999443165253702,"[np.float64(0.9967520539161261), np.float64(0.9948462204103459), np.float64(0.9871877544274432), np.float64(0.9966479816826314), np.float64(0.9995333699572232), np.float64(0.9999443165253702), np.float64(0.9959069089644579), np.float64(0.9974765147123489), np.float64(0.9972857085636542)]",83.0,0.0,0.6364400107981394,0.9930109425199333,"[0.0, 0.0, np.float64(0.9416079275878787), np.float64(0.9928625469865506), np.float64(0.9802554470369839), np.float64(0.9930109425199333), 0.0, np.float64(0.6364400107981394), 0.0]",495.0
BIOMD0000000849,13,23,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,0.0,0.9797429068764073,0.9999961409760687,"[0.0, 0.0, np.float64(0.9974276990154507), np.float64(0.9318112477299711), np.float64(0.9907149431884296), np.float64(0.45031594799319474), 0.0, np.float64(0.9993887556218901), 0.0, np.float64(0.995964495562175), np.float64(0.9797429068764073), np.float64(0.9906088323389791), np.float64(0.9999961409760687)]",161.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1041.0
BIOMD0000000850,3,4,0,1000,0.0,1.1102230246251565e-16,2.220446049250313e-16,"[0.0, np.float64(1.1102230246251565e-16), np.float64(2.220446049250313e-16)]",3.0,0.0,0.0,0.9996412484566909,"[0.0, np.float64(0.9996412484566909), 0.0]",8.0,0.0,0.9999735924649321,0.9999993874788097,"[np.float64(0.9999735924649321), np.float64(0.9999993874788097), 0.0]",27.0
BIOMD0000000851,5,4,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16)]",2.0,0.9808437917555998,0.994298073007286,0.9999999958931839,"[np.float64(0.9998570368444302), np.float64(0.994298073007286), np.float64(0.9808437917555998), np.float64(0.9853900759993027), np.float64(0.9999999958931839)]",22.0,0.0,0.258130333563764,0.935938168392966,"[np.float64(0.935938168392966), 0.0, np.float64(0.1895581540220208), np.float64(0.258130333563764), np.float64(0.8631549427811119)]",96.0
BIOMD0000000852,6,15,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0]",5.0,0.0,0.0,0.8757080376795967,"[0.0, np.float64(0.8757080376795967), 0.0, 0.0, 0.0, 0.0]",29.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",62.0
BIOMD0000000853,9,21,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,0.0,0.7845800026649243,0.9684789793771004,"[np.float64(0.9684789793771004), np.float64(0.9595080370846074), np.float64(0.9640282400760635), np.float64(0.9660105220178767), 0.0, 0.0, 0.0, 0.0, np.float64(0.7845800026649243)]",80.0,0.7421701329277938,0.9354319835603242,0.9999854638557987,"[np.float64(0.7792641494203472), np.float64(0.7421701329277938), np.float64(0.7478024126560783), np.float64(0.7618010321503235), np.float64(0.9354319835603242), np.float64(0.9998586992548297), np.float64(0.9999854638557987), np.float64(0.99997346164561), np.float64(0.9504196695955677)]",495.0
BIOMD0000000854,4,7,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.9999991162331131,0.9999994421932075,0.99999970164591,"[np.float64(0.9999996291225967), np.float64(0.9999992552638183), np.float64(0.99999970164591), np.float64(0.9999991162331131)]",20.0,0.9999995417255866,0.9999997107270244,0.9999998452261009,"[np.float64(0.9999998076436765), np.float64(0.9999996138103725), np.float64(0.9999998452261009), np.float64(0.9999995417255866)]",60.0
BIOMD0000000855,4,12,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, np.float64(2.220446049250313e-16), 0.0, 0.0]",1.0,0.8504731314132408,0.9555386640753625,0.9964196289340448,"[np.float64(0.9859425252879008), np.float64(0.9964196289340448), np.float64(0.8504731314132408), np.float64(0.925134802862824)]",15.0,0.9431670247229357,0.9964836979803681,0.9999871730425938,"[np.float64(0.9940000978971096), np.float64(0.9999871730425938), np.float64(0.9431670247229357), np.float64(0.9989672980636265)]",55.0
BIOMD0000000860,3,5,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, np.float64(1.1102230246251565e-16)]",3.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",9.0
BIOMD0000000861,26,36,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10.0,0.0,0.0,0.999994722995809,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9838896531964859), np.float64(0.999994722995809), np.float64(0.9999719519170227), np.float64(0.98702127512497), np.float64(0.9999817191592467), 0.0, np.float64(0.3136261047835617), 0.0, np.float64(0.9896772875088905), np.float64(0.9988932138864391), np.float64(0.9154454982267312), np.float64(0.9990235560901023), 0.0, 0.0, 0.0]",329.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4279.0
BIOMD0000000862,8,11,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.5987846050629712,"[0.0, np.float64(0.5987846050629712), 0.0, np.float64(0.5830433428092292), 0.0, 0.0, 0.0, np.float64(0.5830433428091651)]",15.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",114.0
BIOMD0000000863,6,13,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.42587293338601084,0.9944603571609677,"[np.float64(0.8517458667720217), 0.0, np.float64(0.9944603571609677), np.float64(0.8821804442471175), 0.0, 0.0]",22.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59.0
BIOMD0000000864,6,9,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",115.0
BIOMD0000000865,4,8,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.991476797527043,0.9953287271065762,0.9997409947776499,"[np.float64(0.9997409947776499), np.float64(0.9970611463712467), np.float64(0.991476797527043), np.float64(0.9935963078419057)]",20.0,0.9999999980600813,0.9999999990960668,0.9999999999480625,"[np.float64(0.9999999999480625), np.float64(0.9999999997007245), np.float64(0.9999999984914092), np.float64(0.9999999980600813)]",60.0
BIOMD0000000866,3,4,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",4.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",10.0
BIOMD0000000867,10,31,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,0.0,0.9996480863101354,0.9999994171847009,"[np.float64(0.9999987922856269), 0.0, np.float64(0.998483435786045), np.float64(0.9999994171847009), np.float64(0.9998257092085402), np.float64(0.9997974427200956), np.float64(0.9995567898849866), np.float64(0.978266156262759), np.float64(0.9997393827352841), 0.0]",86.0,0.0,0.5041218531822382,0.9996828352576128,"[np.float64(0.6633081163753265), 0.0, np.float64(0.9996828352576128), np.float64(0.979747072768043), 0.0, 0.0, np.float64(0.9940201512571761), 0.0, np.float64(0.9939034086769513), np.float64(0.3449355899891501)]",290.0
BIOMD0000000868,4,5,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
BIOMD0000000869,4,7,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",1.0,0.0,0.0,0.989898491457408,"[np.float64(0.989898491457408), 0.0, 0.0, 0.0]",8.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",25.0
BIOMD0000000870,6,9,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",88.0
BIOMD0000000871,8,13,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",205.0
BIOMD0000000873,29,38,0,1000,0.0,0.0,4.440892098500626e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(4.440892098500626e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",26.0,0.0,0.9999999996256496,0.9999999999997985,"[np.float64(0.9999999996256496), np.float64(0.9999999999952253), np.float64(0.9999999997109608), np.float64(0.9999999958284154), np.float64(0.9999999981155211), np.float64(0.9999999999796166), np.float64(0.999999999999346), np.float64(0.9999999999013478), np.float64(0.9999999999074021), np.float64(0.9999999999997864), np.float64(0.9999996878347307), 0.0, 0.0, np.float64(0.9999995061000909), np.float64(0.9999999988729761), np.float64(0.999999999962127), np.float64(0.9999999982313903), np.float64(0.9999999999997985), np.float64(0.9999999999964008), np.float64(0.9999999999266708), np.float64(0.9999999999866537), 0.0, np.float64(0.9999999805799654), np.float64(0.9999998463208072), np.float64(0.9999999999951326), np.float64(0.9999999999118944), np.float64(0.9999999988729764), 0.0, np.float64(0.9999999379281233)]",772.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6391.0
BIOMD0000000875,4,8,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16)]",4.0,0.0,0.9999835052626033,0.9999934143298018,"[np.float64(0.9999913128429825), 0.0, np.float64(0.999975697682224), np.float64(0.9999934143298018)]",15.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",32.0
BIOMD0000000877,4,9,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.9185967724727148,0.9773451347334724,0.99999505764605,"[np.float64(0.9999461465825485), np.float64(0.99999505764605), np.float64(0.9185967724727148), np.float64(0.9547441228843963)]",16.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",48.0
BIOMD0000000878,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",27.0
BIOMD0000000880,4,11,0,1000,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",4.0,0.0,0.9699909337178645,0.9993627621612375,"[np.float64(0.9993627621612375), 0.0, np.float64(0.9454344007366866), np.float64(0.9945474666990423)]",13.0,0.0,0.38617426136578403,0.9919923683492657,"[0.0, 0.0, np.float64(0.7723485227315681), np.float64(0.9919923683492657)]",25.0
BIOMD0000000881,4,10,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",12.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",36.0
BIOMD0000000884,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.2114776701090666,0.21147768810152345,0.22595439272578743,"[np.float64(0.21147768810152345), np.float64(0.2114776701090666), np.float64(0.22595439272578743)]",12.0,0.9977803667634695,0.9977803752349643,0.9998629054199368,"[np.float64(0.9977803752349643), np.float64(0.9977803667634695), np.float64(0.9998629054199368)]",27.0
BIOMD0000000887,4,10,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.0,0.999790173712901,"[0.0, 0.0, 0.0, np.float64(0.999790173712901)]",13.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",52.0
BIOMD0000000888,4,8,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.3401114143451368,0.9999939213906922,"[np.float64(0.6802228286902736), np.float64(0.9999939213906922), 0.0, 0.0]",17.0,0.0,0.0,0.9982907376858065,"[0.0, np.float64(0.9982907376858065), 0.0, 0.0]",10.0
BIOMD0000000889,12,20,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0]",9.0,0.0,0.0,0.9999998598793376,"[0.0, 0.0, np.float64(0.7351236324448591), 0.0, 0.0, np.float64(0.9999998598793376), np.float64(0.9998206299811425), 0.0, 0.0, 0.0, 0.0, np.float64(0.9999996312709256)]",103.0,0.0,0.0,0.9990767693211824,"[0.0, 0.0, np.float64(0.25950371866398236), np.float64(0.9334949723772121), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9990767693211824)]",491.0
BIOMD0000000890,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",17.0
BIOMD0000000891,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9676208939497414,"[0.0, np.float64(0.9676208939497414), 0.0]",7.0,0.0,0.9988864592830567,0.9997081890668075,"[np.float64(0.9988864592830567), np.float64(0.9997081890668075), 0.0]",27.0
BIOMD0000000892,4,8,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",4.0,0.5988813387922538,0.9906088818169263,0.9984464474608695,"[np.float64(0.5988813387922538), np.float64(0.989153544139093), np.float64(0.9984464474608695), np.float64(0.9920642194947595)]",16.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",18.0
BIOMD0000000893,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.14652827282480896,0.5353390682305736,0.827144111898319,"[np.float64(0.5353390682305736), np.float64(0.14652827282480896), np.float64(0.827144111898319)]",11.0,0.09237472340387276,0.33205957774189454,0.7972557671335512,"[np.float64(0.09237472340387276), np.float64(0.33205957774189454), np.float64(0.7972557671335512)]",28.0
BIOMD0000000894,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.18435286687959718,0.993537513338336,0.9989039694755097,"[np.float64(0.993537513338336), np.float64(0.18435286687959718), np.float64(0.9989039694755097)]",6.0,0.48892938014882714,0.9966732563790449,0.9993467157854105,"[np.float64(0.9993467157854105), np.float64(0.48892938014882714), np.float64(0.9966732563790449)]",21.0
BIOMD0000000896,9,15,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,0.0,0.0,0.9589057186234962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9589057186234962)]",41.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",319.0
BIOMD0000000897,2,4,0,1000,0.0,0.0,0.0,"[0.0, 0.0]",2.0,0.0,0.31917882209994686,0.6383576441998937,"[0.0, np.float64(0.6383576441998937)]",3.0,0.0,0.0,0.0,"[0.0, 0.0]",4.0
BIOMD0000000898,5,8,0,1000,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0]",2.0,0.9738371237531143,0.9912779836746681,0.9991917549777966,"[np.float64(0.9912779836746681), np.float64(0.9844314066176393), np.float64(0.9991917549777966), np.float64(0.9738371237531143), np.float64(0.9963661898165619)]",30.0,0.0,0.0,0.894418414512618,"[0.0, 0.0, np.float64(0.894418414512618), 0.0, 0.0]",105.0
BIOMD0000000899,12,8,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9994815775487672,"[np.float64(0.9982100656763956), np.float64(0.9982100656763953), np.float64(0.9930758447991015), np.float64(0.9930758447991012), np.float64(0.9994815775487672), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",91.0,0.0,0.0,0.7331994950896754,"[0.0, 0.0, 0.0, 0.0, np.float64(0.7331994950896754), 0.0, np.float64(0.2526302353600799), 0.0, 0.0, np.float64(0.25570549583505175), 0.0, 0.0]",807.0
BIOMD0000000900,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0933278338549468,0.13229569357808468,0.6582988017080024,"[np.float64(0.6582988017080024), np.float64(0.13229569357808468), np.float64(0.0933278338549468)]",7.0,0.0,0.3616334388035106,0.5749300464436509,"[0.0, np.float64(0.3616334388035106), np.float64(0.5749300464436509)]",16.0
BIOMD0000000902,4,7,0,1000,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",3.0,0.0,0.7693095403821872,0.880755227272711,"[np.float64(0.7417866646206996), 0.0, np.float64(0.880755227272711), np.float64(0.7968324161436747)]",15.0,0.0,0.47898242060301466,0.9388939463373591,"[0.0, np.float64(0.053618942539930714), np.float64(0.9388939463373591), np.float64(0.9043458986660986)]",27.0
BIOMD0000000903,5,10,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0]",5.0,0.4753845609924654,0.9811413143886648,0.9998310241826159,"[np.float64(0.9811413143886648), np.float64(0.9984690298109942), np.float64(0.9998310241826159), np.float64(0.4753845609924654), np.float64(0.8397362704516391)]",24.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",45.0
BIOMD0000000904,4,7,0,1000,0.0,0.0,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0]",3.0,0.0,0.9647016569706321,0.9977752731464452,"[np.float64(0.9510260635684374), np.float64(0.9783772503728269), np.float64(0.9977752731464452), 0.0]",15.0,0.0,0.7958933034893743,0.999986852795237,"[np.float64(0.999986852795237), np.float64(0.9999709723392417), np.float64(0.5918156346395068), 0.0]",32.0
BIOMD0000000905,5,10,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0]",5.0,0.13802885170152357,0.9862909320814605,0.9999939834786551,"[np.float64(0.2914503308373064), np.float64(0.13802885170152357), np.float64(0.9999939834786551), np.float64(0.9999863105175676), np.float64(0.9862909320814605)]",17.0,0.0,0.530436754186572,0.9948766205445674,"[0.0, 0.0, np.float64(0.9948766205445674), np.float64(0.9550272976139884), np.float64(0.530436754186572)]",86.0
